"GEOID","Observed","pct.Under5","pct.65over","pct.asian","pct.mixed","pct.hispanic","pct.black","pct.female_hohwc","pct.married","pct.female_hoh","pct.HS_higher","pct.COLL_higher","pct.enter2000","pct.unemploy","pct.families_assist","pct.families_bpl","pct.families_bplwc","pct.homes_vacant","pct.homes_20+","pct.renters_occupied","pct.home_pre1950","pct.home_pre1960","pct.home_pre1980","pre1940","pct.inc_pov_ratio_l1","pct.inc_pov_ratio_g2","pct.rural","density.pop.acre","density.house.acre"
39035152604,0.055651,4.6,23.5,0.6,2.3,1.6,54.2,7.5,25.7,8.3,86.3,25.2,0,15.3,4.9,14.2,31.7,16.5,56,61.6,8.140855736,43.31692541,85.19500189,2.6,14.23570595,66.27771295,0,8.043294643,4.734042954
39035152702,0.07415,4.8,12.9,0.4,2.5,1.2,76.7,13.5,35.1,25.2,96,19.3,0,5.3,4.1,14.8,27,21.4,4.9,38.3,17.14756801,66.61170651,94.641385,7,14.77272727,60.38961039,0,4.98228519,2.352522563
39035152703,0.04,5,22,0.9,2.4,2.1,48.6,9.7,36.6,19.3,92.3,32.1,0,5,0.8,3.5,8.6,10.8,0,30.2,32.20338983,37.40112994,85.64971751,21,3.539823009,85.17699115,0,3.646325415,1.839335056
39035153103,0,5.2,20.7,2,1.4,3.3,0.8,2.6,52.2,13.9,96.7,28.4,0,6.9,2.5,2.3,0,2.9,0.9,14.2,7.400379507,47.24857685,88.70967742,5.1,2.279202279,78.06267806,0,3.922639242,1.821170055
39035153104,0,6.8,10.8,0.8,1.3,3.6,0.7,5.8,51.1,9.5,95.6,37.1,0,7,0,12.3,55.4,2.2,0,10.7,55.45816733,91.95219124,100,26.5,12.33689205,75.44483986,0,7.991914017,3.443691006
39035153105,0.019608,5.5,16.6,2.1,1.4,3.7,3.8,6.4,35.4,10.1,91.8,27.2,16.7,4.9,1.5,4.7,7.8,3.9,27.2,43.1,25.24934383,52.70341207,89.71128609,15.8,4.653802497,80.24971623,0,9.541306394,5.159409888
39035153106,0,5.9,15.9,1.5,1,2.6,0.8,5.2,47.5,8.7,94.8,44.3,0,3.5,1.9,6.8,0,2.3,0,22.6,29.48128693,63.82140512,96.97964544,5.6,6.770833333,80.625,0,7.529966447,3.298552104
39035153107,0.025,6.1,20.5,1.6,1.1,3.3,2.1,3.5,45.4,6.2,97.2,51.6,0,5.8,2.2,7,23.9,5.3,17.9,35.6,29.12844037,46.67431193,87.90137615,13.5,6.989247312,82.25806452,0,3.403648499,1.773400698
39035154100,0.019959,6.9,9,0.5,2.6,3.8,32.5,16.4,30.7,33.3,91.2,18.2,19.2,14.2,1.7,21.1,28.3,18,0,30.7,52.86016949,83.79237288,96.9279661,44.2,21.0626186,56.54648956,0,15.03479158,6.451367659
39035154200,0.056455,6.4,11.2,0.5,2,2.4,39.8,16.3,19.2,26.7,94.1,17.4,0,15.6,0.7,34.1,100,23.4,0.6,58.6,48.9769821,73.27365729,92.32736573,39.8,34.11371237,48.49498328,0,4.832771873,2.481521915
39035154300,0.088465,6.9,18.4,0,1.1,0.6,95.5,16.9,19.6,39,76.4,5.4,0,25.3,1.4,20.1,0,16.1,12.5,39.7,66.07142857,84.52380952,86.30952381,55.4,20.07575758,54.54545455,0,2.476123991,1.157045957
39035154400,0.028453,5.6,9.8,1.3,2.9,2.7,33.2,16.2,35.1,27.3,80.8,15.4,0,19,5.2,16.4,13.5,14.6,1.7,38.4,45.04716981,68.63207547,93.86792453,40.6,16.36363636,51.2987013,0,5.154457714,2.293472447
39035154501,0.076301,5.6,22,1.6,2,2,20.1,9.5,26.9,16.4,84.9,13.7,0,8.2,5.2,16.8,25.7,14,13.9,36.1,35.58178752,70.6014615,83.30522766,20.9,16.7842031,62.76445698,0,6.540040727,3.126912251
