"GEOID","Observed","pct.Under5","pct.65over","pct.asian","pct.mixed","pct.hispanic","pct.black","pct.female_hohwc","pct.married","pct.female_hoh","pct.HS_higher","pct.COLL_higher","pct.enter2000","pct.unemploy","pct.families_assist","pct.families_bpl","pct.families_bplwc","pct.homes_vacant","pct.homes_20+","pct.renters_occupied","pct.home_pre1950","pct.home_pre1960","pct.home_pre1980","pre1940","pct.inc_pov_ratio_l1","pct.inc_pov_ratio_g2","pct.rural","density.pop.acre","density.house.acre"
26125161200,0.05183971562,4.5,13.1,1.4,2.6,1.3,73.3,8.5,49.6,19.8,93.9,42.5,0,9.6,1.1,1.9,0,17,0.6,3.5,3.50788002,18.35282156,91.10320285,0.5,1.856540084,93.83966245,0,6.872295202,2.652537489
26125161300,0.04118923458,6,13,2,3.3,2,56.9,10.4,47.4,20.5,94.2,36.4,33.2,9.6,2.3,10.7,13.4,7.8,1.1,27.5,11.40901312,56.70279521,94.92298916,2.3,10.68200493,72.22678718,0,8.181824708,3.599583828
26125161400,0.03608269974,6.5,25.8,1.2,1.7,0.5,52.6,4.4,36.5,13,90.7,52.5,10.4,7.8,4.5,12,0,7.3,23.4,48,4.377311961,17.50924784,90.32059186,3.2,12.02531646,69.74683544,0,6.560669834,2.863358356
26125161500,0.05828238953,5.7,14.6,1.2,1.7,1.6,77.3,8.9,36.7,18.3,94.2,30.4,9.2,11.5,4.9,17.5,21.8,6.1,0,28,12.08651399,43.51145038,91.22137405,1.8,17.46323529,72.24264706,0,4.00098139,1.562169265
26125161600,0.02576441103,4.2,14.3,4.5,2.4,1.2,73,12.3,16.9,32.3,94.6,45.1,8.6,7,1.2,7.2,0,11.5,25.3,63.4,2.487562189,7.462686567,45.68822554,2.5,7.180385289,66.02451839,0,3.923150554,1.834102878
26125161700,0.0610534578,4.6,16.9,0.8,3.1,1.3,68.9,5.7,42.4,21.4,95,33.4,10.1,17.2,1.1,2.3,0,8,0,13.8,19.2897498,55.04439064,82.32445521,3.1,2.294197031,82.45614035,0,2.152456363,0.911815463
26125161800,0.03219063368,5.2,11.4,1,2.2,1.1,81.4,15.1,39.3,23.1,90.5,25,5.9,11,4.3,8,0,18.8,23.1,67.8,17.53846154,33.94871795,83.17948718,3.9,8.02919708,75.45620438,0,3.262391166,1.554017281
26125161900,0.02527777778,3.3,14.6,1.6,2.1,1.4,68.9,6,38.5,21.2,94.9,43.7,23.5,7.7,0,7.8,0,3.2,7.9,20.8,21.67487685,36.3546798,86.30541872,5.5,7.849829352,83.7883959,0,2.32809074,1.011617136
26125162000,0.02898458442,5.2,17.4,0.6,1.6,1.3,82.8,7,46.1,18.3,90.8,41.3,26.6,7.7,5.6,3.8,0,6.3,7.3,10.4,7.989690722,35.95360825,83.24742268,0.5,3.84263495,84.17200366,0,4.980082148,2.004603421
26125162100,0.03789946718,5.7,11.1,0.8,2.6,1.1,92.8,17.2,13.3,26.9,93.8,32.3,44.2,12.4,4.1,15.5,11.8,20.3,46.2,72.5,1.559454191,10.76998051,70.02923977,1.2,15.45827633,56.63474692,0,13.19832036,8.127004842
26125162200,0.07748881,4.2,18.8,2.4,0.7,1.7,89.2,9.4,10.7,33.1,90.9,32.5,13,15.8,4.4,15.1,0,38.3,69,85.5,11.98589894,24.44183314,99.52996475,3.2,15.0862069,59.48275862,0,3.483305534,2.184584868
26125162300,0.04784022019,4,19.9,0.4,2.1,1.1,88.1,8,46.9,18,95,29.6,0,15.3,4.9,8.5,0,8.7,3.3,25.1,23.69942197,56.99421965,93.8150289,7.6,8.514664144,83.25449385,0,4.181672559,1.876179295
26125162400,0.0373265055,5.4,11.1,1,4.1,1.2,70.9,12.5,41.3,19.8,85.4,27.3,27.2,14.7,0,9.2,51.6,13.2,3.7,17.1,23.43096234,59.51882845,90.06276151,1.3,9.233449477,85.71428571,0,3.144946889,1.407152275
26125162500,0.04557959734,5.3,12.3,1.1,3,2.3,60,11.5,23,30.2,90.9,24.6,53.1,12.6,7.7,19.8,0,13.6,7.6,56.8,16.47727273,29.02892562,82.79958678,5.5,19.78835979,68.35978836,0,2.741184457,1.403253485
26125165000,0.01165540541,6.2,19.3,3.5,2.2,2.3,6.3,4.5,42.2,12.3,96.6,51,28.7,3.9,1.2,3.1,0,6,9.8,23,21.79226069,61.43923965,93.68635438,8.4,3.097893432,85.74969021,0,5.162316871,2.717949998
26125165100,0.02218862219,4.9,17.6,2.8,2,2.3,9.1,5.9,43.6,14.3,95,48.9,24.6,6.2,2.5,2.6,10.5,5.3,7.6,23.4,14.04588696,39.00391718,84.33128148,10.4,2.6,90.4,0,5.666674433,2.706797002
26125165200,0.0821547418,8.5,10.4,34.2,2.8,1.7,17.7,6.3,57.4,10.5,95.3,62.1,75.7,7,2.9,4.4,3.3,4.2,3.4,62.6,2.339181287,8.122157245,78.42755036,0.6,4.444444444,83.96135266,0,7.874828989,3.466064764
26125166000,0.04509803922,3,28.2,4.2,2.2,1.5,18.1,3.1,49.8,6.2,96.4,45.6,30.4,6.4,1,3.3,0,11.4,10.1,26,4.301948052,21.26623377,69.72402597,3.3,3.317535545,91.6271722,0,1.844953741,0.972497685
26125166100,0.00952380952,4.4,25.1,5.4,3,1.2,23.2,5.9,52.7,6.6,97.2,57.6,19.7,3.7,1.7,1,0,6.7,3.3,45.1,5.811481219,7.725017718,75.26576896,5.8,1.008827238,92.0554855,0,5.567653347,2.505444006
26125166400,0,5,13.9,9.4,2.7,1.7,7.9,3.3,79,1.8,98.1,62.9,19.3,10.1,1.3,0.9,0,4.4,0,8.8,0,23.0704698,94.37919463,0,0.867678959,94.2516269,0,5.349604322,1.956604193
26125166500,0.02183622829,6.1,15.2,5.2,3.4,2.3,9.9,4.7,66.6,5.7,95.5,54,23.1,4.5,0,0.6,0,3.8,0,6.6,2.378774016,55.80969808,88.83806038,2.4,0.641848524,96.27727856,0,4.313936487,1.647705705
26125166600,0.04302233714,4.8,24.5,10.9,2.6,1.9,25.6,6.6,29,13.7,89.5,45.2,55.7,5.7,0.6,16.8,0,9.7,21.1,69.6,5.27589545,15.10164569,59.196515,4.4,16.78832117,60.94890511,0,4.364747647,2.613541904
26125166700,0.07555555556,5.1,12.5,11,3.1,1,29.6,2.9,65.1,10.6,97.1,62.7,22.4,5.7,0,3,0,5.2,0,0,4.789053592,28.96237172,63.16989738,3.4,3.048780488,94.81707317,0,2.296066514,0.827696492
26125166800,0,4.9,19.3,5.3,3.3,1.3,23.6,2.9,72.3,5.7,93.6,41,17.5,10.2,3.2,3.8,0,8.5,5.5,12.8,0.965406275,15.52695093,94.44891392,0.6,3.767491927,89.88159311,0,3.819802945,1.415201978
26125166900,0.01778656126,4,15.9,7.7,2,2,11.7,2.8,62.6,11.1,92.9,44.2,16.1,11.4,3.9,4,0,7.3,0,6,4.441260745,29.08309456,64.3982808,0.7,3.992210321,87.73125609,0,3.19684929,1.292167219
26125167000,0.01979591837,5,16.1,13,1.8,2.4,10.6,4.8,63.6,8.4,97.5,62.8,21.5,3.4,1.1,1.8,0,8.9,2.4,14.3,4.670714619,17.60859411,57.16954694,1.4,1.804812834,94.71925134,0,1.958200317,0.819270315
26125167300,0.04996919063,5.8,19.1,2.6,1.7,2.3,20.5,8.4,30.2,11.4,81,20.7,34.2,10.4,6.9,12.4,28.8,11.8,10.7,33.9,32.14079631,43.79688402,61.10790537,19.8,12.37113402,73.06701031,0,3.38709156,1.648667998
26125167400,0.04041844557,6.3,8.9,3.5,2.9,3.4,19.2,8.5,46.7,11.5,87.3,29.6,53.4,9.8,3.6,13.8,8.1,3.3,4.8,36,20.30434783,41.08695652,79,9.1,13.77840909,75,0,6.893745983,3.230180552
26125167500,0.02362525961,5.7,10.2,7.5,2.5,2.2,18.1,6.9,44.5,13.4,89.7,44,31.6,4.2,1.1,8.2,0,12.6,1.2,19.7,5.490981964,24.12825651,74.62925852,1.1,8.241353937,89.10963944,0,4.8532133,2.123663323
