bootstrap_coefficient
0.031787556430438804
0.016476294741002928
0.007276702490130729
0.005331136372994364
0.004548244105362249
0.01083647756004649
-0.0023017398968781977
-0.0033661457312966006
-0.0005534624952248555
0.0003580739224031016
0.004179192095012179
0.002421873530843284
0.00793627495495882
0.004524295853111548
0.0020625663378352477
0.011861208407582539
0.004437813471942067
0.00529729272885785
0.01055227623253201
0.0015069069742894292
0.00724070822627883
0.012858443591157233
0.029552704671877338
0.012461663588229336
0.015140330481625252
0.027943216877481407
0.002741771075613471
0.012899645575722943
-0.0024217145979775526
0.0038777685090580355
0.012775062107937179
-0.0006790033372838893
-0.0029879500203311236
0.005247695279312096
0.00844575002454814
-0.003540855111247199
0.0011975304866556936
-0.0008499385080567448
-0.00374038683026636
0.012617545508236839
0.009103093470101303
0.00937239973256709
0.007585555771577868
-0.00652792769192409
0.00890884501219508
0.001455028506654854
0.019325734088787353
0.004892678793221452
0.01025181333468339
0.007954998479392102
0.0036250738608791747
0.006362238033204861
-0.00046628128946770483
0.0057987453402753904
-0.003987252842561514
0.008929550708926563
0.004322574771083839
0.005605143831109631
0.0075131605476264065
0.008891360960061195
0.020707984563110782
0.001196321716289324
0.0075292001076718235
0.010440034245247361
0.015616712921652417
0.004299782539809567
-0.0041855575463896144
0.010235817150309138
0.010395862609275087
0.003195842509206155
0.0024697474648985784
0.014205830999052552
0.015793554769727963
0.006685553236046667
0.005725708083521316
0.008959583092713188
0.004312103888765467
0.004243004839288168
0.014636015641627809
0.0007539155688306544
0.02321403379286066
0.005462697055486134
0.00490325759767407
0.005866575222943296
0.006454830178382815
0.003037539116173784
0.00921644551848404
0.010807340303381778
0.017681128431751028
0.0064262510521544535
-0.0015810346302226994
-0.0014422105552886148
0.0055693895238728
0.001950913760219837
0.01652727257606822
0.007067516989792109
0.010138831136190168
0.010437700669787536
0.003770537307550572
0.0038940558583108876
-0.0029501970358169326
0.014332760360918186
-0.007817856022424994
0.00019554024394916308
0.013949377993386476
-0.0008826820048780677
0.005897521598553964
0.0019275718472569917
0.005600222789283238
0.002619310601347488
0.00037946518247786805
0.011140275175685525
0.009767493113807507
0.004201396199806399
0.006132963225321515
0.005532088037624727
0.0023050031151778255
0.0030213089421827852
0.006771744112647871
0.0065741729040232795
-0.00010775970138134105
0.00824503969703403
-0.001734614744704644
0.016607244068610996
0.0018765266057624752
0.006284331276880212
0.010386114373878498
-0.014984661623792217
-0.0024397829551356166
0.014949250154266543
0.004745977915675972
0.009630887500785064
0.002624693353610384
0.00742784217574244
0.004017466918372528
0.004594999638019
0.007841430116563668
0.015385132122227725
0.01483400375136047
0.015282477886207757
0.017332878622265603
0.0028393866649070363
-0.009788445339772984
0.009451595724292812
0.01506181871532565
-0.004341085068967965
0.016403793846438742
-0.00023386246298428073
0.0058721162038435845
0.006915959250793158
0.0313374057000771
0.0004450816098057987
0.007883609967672105
0.006399137625709798
0.025052863370845054
0.007989150537490062
0.007803942655335485
