county_fips,n_tracts,mean_predicted_pct_elevated_bll,median_predicted_pct_elevated_bll,max_predicted_pct_elevated_bll,mean_pct_pre1940_housing,mean_pct_pre1950_housing,mean_pct_black,mean_predicted_pct_elevated_bll_v2,median_predicted_pct_elevated_bll_v2
01001,12,0.05221322668653624,0.05666082315643005,0.0615790187923287,4.1000000000000005,6.251319032497495,21.608333333333334,0.047070612504331984,0.048059411921923395
01003,32,0.048465027469972784,0.0448612423637173,0.110662441027793,2.35,4.656111622322297,9.70625,0.05564592347432372,0.05090788058864495
01005,9,0.07251578423503399,0.0722673325368153,0.0921939596968163,8.344444444444443,13.842055595232535,47.855555555555554,0.0636778111095913,0.064399227142027
01007,4,0.047348722677728175,0.0468150801807401,0.0560924706329881,5.325,10.6826307103166,17.549999999999997,0.045677908821884626,0.0433973176672809
01009,9,0.05461493599233455,0.0566605534266686,0.0737282275680882,5.155555555555555,10.161614562411863,1.3333333333333333,0.05381554693472374,0.0515476096005217
01011,3,0.08638234914854209,0.0861516171232025,0.0935100629691517,10.266666666666667,16.013123751103198,78.26666666666667,0.0734019824428336,0.0727672030650786
01013,9,0.06840053127813181,0.0695185921991183,0.0803374307842774,9.5,12.752495614210012,40.766666666666666,0.06699827032163298,0.066593492973854
01015,31,0.06684000734330053,0.0589636995670554,0.184050611483698,7.325806451612903,15.968542297618894,23.941935483870967,0.06744118927501387,0.0573528061670704
01017,9,0.07076359061718597,0.0656149831950257,0.0943995880141836,10.977777777777778,16.688446933998073,41.34444444444445,0.06267410231934059,0.0596621277822215
01019,6,0.05376322373470092,0.054822947414062045,0.0604283257778301,4.25,6.880342684976784,5.116666666666666,0.05022690542885395,0.054715724374801
01021,9,0.05931460807677296,0.0544733117101463,0.0740878302251193,6.233333333333333,8.506621453429222,9.622222222222222,0.06449670161208049,0.0646067503008305
01023,4,0.06698182239849303,0.0657599024601158,0.0748114988753129,5.15,8.603880473729362,44.675,0.06308876787857717,0.0634625599666891
01025,9,0.06375781384728299,0.0623142111030574,0.0726384949077933,4.511111111111111,8.00556981521903,44.48888888888889,0.06095802067269301,0.0558396066837426
01027,4,0.07101657754267338,0.07141808600644126,0.0790770163745611,9.625,16.0909545097274,13.15,0.05994669279899202,0.06134491350604365
01029,4,0.06311026702800959,0.06274714627310896,0.0704576579636418,8.125,11.924806348256187,2.75,0.05482744644138377,0.048622222008983945
01031,14,0.057874289952748494,0.05695586248568405,0.0895913478802761,4.871428571428572,10.539804080902213,14.971428571428572,0.058094779369456964,0.05821123298500755
01033,14,0.06619027492139415,0.057951136722761795,0.15271230728254,8.4,15.07094293156687,17.307142857142857,0.05871866096563418,0.05384014863520215
01035,5,0.06708455207017035,0.0635547255619052,0.0761905979968436,4.5200000000000005,7.967797451630166,43.14,0.06921683635779732,0.0729188868118348
01037,3,0.0634522813195204,0.0655030581500835,0.0690202132278434,5.833333333333333,10.826568764573716,31.933333333333334,0.05180605939158167,0.0514179754302571
01039,14,0.06775757056190142,0.06707956233787904,0.0931017380922358,9.157142857142857,14.992643587761112,13.792857142857143,0.06863484463974998,0.0689373930023609
01041,6,0.06709569399972654,0.0656806667088599,0.0844858028056838,9.483333333333333,13.832130991064574,23.766666666666666,0.05518364477415478,0.053180104332751
01043,18,0.05086475249475598,0.0499954981803897,0.0693922327761902,5.272222222222222,9.504629962875757,1.1,0.05458480994273871,0.0559394359678212
01045,14,0.05894957184839415,0.05462855221281915,0.0937224978963564,5.307142857142857,7.862948225882876,19.085714285714285,0.05440460634965971,0.0507598169513063
01047,15,0.08395964917143282,0.0705674175544421,0.168196661646947,10.06,16.372032687475166,69.2,0.07226392091770971,0.0610433508681476
01049,14,0.057810320763691594,0.0569610082769339,0.0733924376517995,5.75,10.313499116977127,1.5,0.06312294893107193,0.0606840174820754
01051,15,0.05301801335977862,0.0572283925658188,0.0662867395437315,3.9066666666666667,6.459794430472406,21.166666666666668,0.04754764996929852,0.0513454190523602
01053,9,0.06313233775742072,0.0617844721780905,0.0794260932432578,4.366666666666666,7.4938296915182825,35.32222222222222,0.06110716887232073,0.0622139015296808
01055,30,0.08832281349291221,0.06805762089093176,0.198687336700552,14.826666666666666,25.439446785988967,20.66,0.08990505569344082,0.07125367494469205
01057,5,0.06799253314578338,0.0586539355410526,0.0953982600332957,5.62,11.876900433852109,9.76,0.06605431059292019,0.0541626465098663
01059,9,0.05801607487750804,0.0567757148531913,0.070113706573176,5.977777777777778,10.600894394909103,3.988888888888889,0.05723653789995141,0.0549376922955837
01061,6,0.06556457439729402,0.0618141478504092,0.0858247149981949,6.083333333333333,10.173818434392567,8.666666666666666,0.06476890446440993,0.062413182713324605
01063,3,0.07750211134473277,0.0730224268581702,0.0874666693213207,6.333333333333333,11.336152210614175,80.96666666666667,0.05545116832892197,0.0550864300546815
01065,6,0.06380046944366076,0.0635931551055923,0.0709158209427482,5.8500000000000005,11.482177981314104,58.36666666666667,0.055959259320360534,0.06080429314502555
01067,6,0.07149865609429133,0.07450875680866059,0.0779571506906006,8.383333333333333,12.179889693070832,28.483333333333334,0.05722380709049335,0.05782033443862955
01069,22,0.062333066640813194,0.059407404442737455,0.143860620132901,3.7636363636363637,8.21677839603707,32.449999999999996,0.05905201028439893,0.05506900990960095
01071,11,0.05709180876756355,0.0546097714862243,0.0705697515138806,4.927272727272728,9.77453007030177,3.1727272727272724,0.056603482837807056,0.0576857649213579
01073,163,0.07348047310149508,0.063484085387092,0.203682377869782,10.561963190184048,18.182814803870397,48.530674846625764,0.06677219250651521,0.0596599876075461
01075,3,0.0609844799527306,0.0620795931610718,0.0631438488049211,4.8,9.01825659252398,10.9,0.06043682973481516,0.0664844934415923
01077,22,0.06241662556682064,0.060854603634805646,0.104037586628422,6.281818181818181,13.38332509732992,13.77727272727273,0.06901751770042762,0.06836056874840704
01079,9,0.05580842348761158,0.059239477782265,0.070235559195553,4.822222222222222,8.462697413853398,14.233333333333333,0.05346616428814635,0.0542594345761756
01081,27,0.056093182882172916,0.0551026138707787,0.0851939100636055,2.911111111111111,4.642116638786774,23.937037037037037,0.055984910570070726,0.0550007317470997
01083,16,0.05101130710727652,0.05082798933610775,0.0722713557366924,3.48125,5.781204142260948,13.4,0.05104750365189476,0.0532862718572059
01085,4,0.06675457742746652,0.06643670572314855,0.0705138593529377,3.7,5.678229766605638,76.575,0.05754747909724733,0.05592877010794935
01087,12,0.07795659975544365,0.07685948902350555,0.109639284587428,8.183333333333334,14.032563971304688,84.47500000000001,0.06879763331200751,0.06326076187443275
01089,73,0.04882455720889878,0.0497119208478572,0.121945400921167,2.8068493150684932,5.585807899616921,28.115068493150687,0.049493570745534766,0.0503784289032691
01091,6,0.06567067536804155,0.06651899296452164,0.0797323360611616,4.95,11.376658219842353,54.46666666666667,0.058029212948044105,0.058531346939930395
01093,8,0.05689016727545585,0.053051128196418704,0.0723783434070731,5.4375,9.303447384411927,2.9,0.0592920405437068,0.057501990238393696
01095,18,0.0517130946130994,0.050261623464868704,0.0720720630352516,3.683333333333333,7.028211659699367,2.338888888888889,0.058370609389985256,0.0578946356209151
01097,115,0.06757662595972677,0.0613526303514349,0.146219404514093,5.921739130434783,12.083634127220076,45.493913043478265,0.06560133172189682,0.0624862903229868
01099,7,0.06430179714981758,0.0638432112549004,0.0737066319886713,3.8857142857142857,8.375174764040342,47.62857142857143,0.06489684386988186,0.0672991201616332
01101,65,0.07275603832925774,0.057514812864165,0.286127680829483,8.73076923076923,14.517077645647134,58.46,0.06540385986850797,0.0530783272004722
01103,27,0.05709745228969342,0.0535816580978813,0.111663970207375,4.074074074074074,7.794600850487087,13.333333333333334,0.0569944302784939,0.057370081503119
01105,3,0.07689846954393482,0.0736506386296772,0.0860167925624681,8.6,15.515030272117267,64.46666666666667,0.0747845474248171,0.0731226418632723
01107,5,0.06295202808064855,0.0638050000737596,0.068903504694453,5.14,8.955531557999056,39.3,0.05899000523916046,0.0578417508991789
01109,8,0.05979050080345009,0.0606499155859931,0.0707302360674273,6.0125,9.639665039215135,35.25,0.05165410464719045,0.05450668356898615
01111,6,0.06489293848877642,0.06562442261771675,0.077315677136766,9.966666666666667,16.165895087430062,17.433333333333334,0.06708507238833825,0.06422441489710735
01113,13,0.07652380716066995,0.0688881809735146,0.143670920222839,8.438461538461539,15.303388759300349,43.53846153846154,0.07365959401383416,0.0642596817243329
01115,13,0.051253018077310385,0.0562753352561361,0.0600266023225697,2.853846153846154,5.237513159888912,8.738461538461538,0.05205008850410072,0.0520774254796583
01117,48,0.04188415077319089,0.0413574504742666,0.0753926026559362,1.8625,2.9182464875094687,12.018749999999999,0.04132235021480616,0.04244535115420495
01119,4,0.06746768612028385,0.06847610784267094,0.0740615513181041,5.95,9.512172536175763,69.675,0.05991592315640022,0.05596858759058525
01121,22,0.070996590077475,0.06602855400524675,0.10923621993621,7.290909090909091,13.070817588396226,34.65,0.07150513037949083,0.06914113916886325
01123,10,0.06718231535317361,0.0613691125384083,0.12472573356854,6.94,12.671387800893005,29.04,0.05828178549831642,0.0592101837179793
